material,d_mag,l_mag,circuit,t_steel,r_clear,gap,n_gon,r_face,wire_d,n_layers,v_cap,c_cap,pulse_mode,f_pulse,duty,n_pulses,fidelity,n_faces,a_face,bounding_cube,m_module,free_volume,coil_mass,turns_per_layer,n_turns,winding_build,J_attract,J_repel,margin_attract,margin_repel,F_attract,F_repel,asymmetry,margin,n_eff,R_coil,L_coil,i_peak,h_peak,h_need,switch_margin,switched,saturated,b_steel_peak,mmf,mmf_need,v_need,e_switch,e_drawn,pulse_program,pulse_saving,hold_ratio,pivot_ratio,E_barrier,W_drive,drv_mass,drv_price,drv_cap,drv_mosfet,drv_topology,feasible,scalar,violations
LNGT60,0.004282129732851406,0.005230926530835233,potcore,0.0006849876013014543,0.0010289897903876975,0.0003047026814876947,8,0.01860786300762895,0.00023842960131913372,3,175.12421379099516,7.887570617465996e-05,train,17117.388950387645,0.8999938810450877,5,screen,18,0.015415258449081043,0.0372157260152579,0.0600335677426142,1.1829040750606351e-05,0.0003765018097632383,20,60,0.0007107109556120739,0.8982662723729834,0.6910764102834672,0.24367698790846395,0.7999779294124993,4.0263979228029685,0.8888521620988169,4.52988482729858,0.7999779294124993,0.07636024387330527,0.3610763225313819,2.30078417078272e-05,284.63292868784447,3015507.3364820136,336000.0,8.97472421572028,True,True,6.00481226602557,17077.975721270668,1902.8969927963467,19.513046816997967,0.27029371228515264,1.1966578778259642,"5 pulses at 17 kHz, 90 % duty",0.0,6.836810336733185,2.580694161934026,0.0009029127011510395,0.0023301415365965697,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,True,0.1148930606937822,
LNGT60,0.0034370694078948677,0.006236820415157917,potcore,0.0009312076196385095,0.0009679781986498775,0.0003735108296105824,8,0.019196754872884303,0.0003621078456066523,4,204.20887609683786,0.00011327977663522972,single,19129.443542436402,0.8999954581118247,5,screen,18,0.015903112443800955,0.038393509745768606,0.08375867047834605,1.1744537656817469e-05,0.0008481235824908973,15,60,0.0014391614215790792,0.8987907017092605,0.7584709855092345,0.20536105208909475,0.6480121226246157,2.1511001903726035,0.6110324015570135,3.5204355528303206,0.6480121226246157,0.06431575795446969,0.1528903355548306,1.259432577714315e-05,556.0959245469569,5005725.600817894,336000.0,14.897992859577064,True,True,4.345236240270698,33365.755472817415,2239.6141404624505,13.70714015113544,0.19155284211018955,2.359560753446046,single shot,0.0,2.6179530653898437,1.1634483498736896,0.0012996089773394323,0.0015120279201665957,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,hold 2.6 < 3.0; pivot 1.16 < 1.5
LNGT60,0.004252153950527683,0.005337073489468616,potcore,0.0006751797166237171,0.0010196670307856502,0.0003083639230725935,8,0.01857920987959986,0.0002157800514913016,3,174.39913465775848,7.843183525949674e-05,single,17072.143829306904,0.8999941757205228,4,screen,18,0.015391521420612921,0.03715841975919972,0.05877414311990396,1.1822095658389499e-05,0.00033258153381453026,22,66,0.0006431971774852718,0.8982084564171691,0.7039853869825159,0.23993216199185985,0.7771932962337729,3.926290003383585,0.8834987457895755,4.444024422326363,0.7771932962337729,0.07519157990899816,0.47547270974054456,2.6939167104332505e-05,231.93211155912465,2652487.889749391,336000.0,7.894309195682712,True,True,5.407751654142618,15307.519362902227,1939.0574885607089,22.091753734846737,0.3445047969420872,1.1924323188300687,single shot,0.0,6.80968559249832,2.5754009209661146,0.0008826096169005267,0.002273073620219166,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.10753619154975241,
LNGT36J,0.00382319465101996,0.006829879094524109,potcore,0.0010420324352457275,0.0010752838550644914,0.00036041651617733223,8,0.019015448076527986,0.00024003766846133982,4,204.96228854232876,0.00011282130728597994,train,19159.08486219292,0.9,5,screen,18,0.01575291297579855,0.03803089615305597,0.0849466652841307,1.084030654408665e-05,0.0006328683236062883,26,104,0.000954005709532749,0.6916361462899633,0.596801354377573,0.10863888674754439,0.38756172176799447,1.6133910902672186,0.5419385233956016,2.9770740049226645,0.38756172176799447,0.05842640965368105,0.5908379639836748,4.302198975313757e-05,194.38855166361157,2787053.3129236326,444000.0,6.277147101179352,True,True,2.7526221244844153,20216.409373015602,3220.636548284385,32.652140413249256,1.0825723933449318,2.3638963649193117,"5 pulses at 19 kHz, 90 % duty",0.0,1.9360845187334779,0.9659645041938202,0.0013055935816260172,0.0012611570567540096,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,hold 1.9 < 3.0; pivot 0.97 < 1.5
LNGT60,0.0038109519390796937,0.00629740787975877,potcore,0.0009353261275043748,0.0010296524809359083,0.00032970252817131926,8,0.018876106272446642,0.00024138340776614923,4,172.56557358715676,0.00010381272648232222,single,16444.524711643724,0.8869610959095203,5,screen,18,0.015637478445686494,0.037752212544893284,0.07614417651392293,1.123077027064789e-05,0.0005899022842124808,24,96,0.0009593542158257836,0.8991689446543751,0.7503182887413092,0.1931741071947221,0.6582581977903312,2.8594896922011857,0.7696903583595707,3.715116944293771,0.6582581977903312,0.06047355463426735,0.5385463091793791,3.941725132550505e-05,185.96289393064703,2663451.020466967,336000.0,7.926937560913593,True,True,2.978504732980106,17852.437817342114,2252.1229264337226,21.769513416889875,0.44278260466159347,1.545159558310322,single shot,0.0,3.8280961180370463,1.6193209918625822,0.0011617273563576931,0.001881209494971035,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.07885919825365323,
FerriteY25,0.0038229651129542902,0.006265249725005091,potcore,0.0010080267895210431,0.001058412967853184,0.00032989498911168346,8,0.01888236896650652,0.00024526858884377803,4,172.7732399133545,0.00010051061321456478,single,17403.907904960233,0.8998060666282449,5,screen,18,0.015642666631319687,0.03776473793301304,0.07630819688106512,1.1002011027404812e-05,0.0005870269349706968,23,92,0.0009747954795007116,0.3599911624864285,0.3593035562577692,0.049089635084681234,0.2833827758955008,0.48538868575383454,0.39191888295373994,1.2384927260856866,0.2833827758955008,0.03392915304373892,0.5027625637531828,2.0708056698186662e-05,201.5859636877877,2859688.356001822,540000.0,5.295719177781152,True,False,1.6103723880329734,18545.90865927647,3502.056668164758,32.62507586094182,0.9628474674537497,1.500106480185013,single shot,0.0,0.6484096205711458,0.6301957035839522,0.0011646160726421792,0.0007339360453039173,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,hold 0.6 < 3.0; pivot 0.63 < 1.5
LNGT60,0.0036837348155924366,0.005316686181563023,potcore,0.0006132356190666464,0.0008934499927490202,0.00029899756954995143,8,0.018607396151969696,0.0002558201857222568,3,168.9494324556734,7.8846385122838e-05,single,17091.60449020421,0.8995649279886259,5,screen,18,0.015414871693189575,0.03721479230393939,0.05664741371163913,1.236229108438985e-05,0.0003666818398246681,19,57,0.0007625488096009031,0.8983983683279828,0.7285979813945236,0.22936081456841054,0.7214205147497319,2.8022398147316765,0.701862610059373,3.992576003578001,0.7214205147497319,0.0718634644521708,0.26535226258493877,1.5192421877138539e-05,354.8115827190626,3530559.105603837,336000.0,10.507616385725704,True,True,6.4512955717189575,20224.260214986567,1924.7238833785975,16.078759088044585,0.18345491545957893,1.1247189068718177,single shot,0.0,5.04261957510052,1.8869003919656737,0.000851963126609452,0.001607569557539676,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,True,0.0982625534117331,
LNGT72,0.003860094763955713,0.005406958721128234,potcore,0.0006816702848770619,0.0009506762199715021,0.00030145874314900436,8,0.018883917930059193,0.0003547943696708223,3,174.63977445991176,7.906306011292966e-05,train,17258.977062659917,0.9,5,screen,18,0.015643949834741964,0.037767835860118386,0.0658973585855697,1.2364477043570452e-05,0.0005747903995237802,14,42,0.0010575710571147873,1.0450428924019355,0.7919838420356675,0.251906406298589,0.8134923421701908,4.109878905099923,0.9163974814781839,4.484821257333152,0.8134923421701908,0.06906369460147614,0.112428201014287,8.932873184856279e-06,596.4096383971495,4312815.278275628,342000.0,12.610570989110022,True,True,6.921127342838026,25049.204812680277,1986.3656320012592,13.84868096858767,0.13646866721032938,1.1326322590801683,"5 pulses at 17 kHz, 90 % duty",0.0,6.357582604434594,2.2615766959773502,0.0010058083098142619,0.0022747126340963014,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.81 > 0.8
LNGT36J,0.004245243255242808,0.005219118198470831,potcore,0.00071104288583724,0.0010439923897537552,0.0003015661145299954,8,0.01860717174193802,0.00021052785940482257,3,174.57892411702258,7.865082875686545e-05,single,17089.33111530141,0.8999943676550091,5,screen,18,0.015414685785832272,0.03721434348387604,0.05909988411176172,1.1893717471717674e-05,0.0003151287823557472,22,66,0.0006275414433138953,0.6888877813281096,0.5492298789776449,0.13680736007052915,0.5032233835269492,2.2479996208664073,0.6408416807579764,3.5078860947488812,0.5032233835269492,0.0738690571469812,0.4971900234114836,2.749780548584886e-05,222.032643031239,2600375.2649757145,444000.0,5.8567010472426,True,True,4.989775211670476,14654.154440061773,2502.1175439646368,29.808406252734425,0.6289604332944723,1.1982622933352534,single shot,0.0,3.8773999198671656,1.6858341110966195,0.0008888369566387946,0.0014984316607049868,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.06316254676131818,
LNGT60,0.0037864993570160387,0.0053013444732385095,potcore,0.0006748734080034722,0.0009350544356046383,0.0003016677000235546,8,0.018656894739507417,0.0003577765379846429,3,174.62177994122206,0.00010137808618475831,train,17124.112569752713,0.8999954838033029,5,screen,18,0.015455877665742449,0.037313789479014835,0.06680677147049778,1.1910958413641015e-05,0.0005356027112607863,13,39,0.0010664603044246237,0.8987286198734716,0.7143127495027434,0.22345933894731904,0.7612751055687444,2.968536495981218,0.7560860546862092,3.9261886627617013,0.7612751055687444,0.06998868279834462,0.10131365200370171,7.551564539796515e-06,704.8196554833463,4822195.599680574,336000.0,14.351772618096945,True,True,7.604695968521825,27487.966563850507,1915.3011474826044,12.167262162517247,0.1350741767234924,1.49407153535274,"5 pulses at 17 kHz, 90 % duty",0.0,4.5295275015100005,1.7537535447656707,0.0010074301727812749,0.0017667842366190529,0.023633333333333333,93.6,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT60,0.004211904573171534,0.00522969060866151,potcore,0.0007016250810777319,0.0010219741651067093,0.00030069327672941167,8,0.01860638843515074,0.00021708920798701114,3,174.53093096987016,7.867512031725939e-05,train,17086.451668335056,0.899994496532318,4,screen,18,0.01541403687324269,0.03721277687030148,0.0589385491270194,1.192632087649206e-05,0.00033412997005264705,22,66,0.0006470995111676829,0.8983430928436879,0.6991893272161864,0.23820594708037252,0.7860984966283459,3.850061079129228,0.869839548980473,4.426173865791491,0.7860984966283459,0.07463941885656616,0.46626748152096087,2.6990420890512104e-05,233.0999586725038,2722206.9024606696,336000.0,8.101806257323421,True,True,5.24095848722169,15384.59727238525,1898.9095497659841,21.542224712187775,0.32859505902600394,1.1912712079913952,"4 pulses at 17 kHz, 90 % duty",0.0,6.658849070503484,2.52196011251146,0.000886373232277932,0.0022353979366028,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.10695008888449767,
LNGT36J,0.003843066302079266,0.006078372874828865,potcore,0.0006413401688602564,0.0009329036381873922,0.00030167473256164555,8,0.018607084859191315,0.00035793318659333936,3,174.61433185675753,7.884022729141401e-05,train,17087.76637363061,0.8993541403098362,5,screen,18,0.015414613809808228,0.03721416971838263,0.06772630411418573,1.1310422442666575e-05,0.0006258137952397773,15,45,0.0010669272425974262,0.6915889542047948,0.5804398019140199,0.11343232317697292,0.431564926629026,1.753314965222962,0.5654728964469962,3.100617158204163,0.431564926629026,0.06100850090083726,0.11817072440219488,9.119790152426204e-06,582.972148641974,4052608.4262444926,444000.0,9.127496455505614,True,True,6.911585284394261,26233.746688888827,2874.1448234762,19.130583365105764,0.2596849639200338,1.1340045207436191,"5 pulses at 17 kHz, 90 % duty",0.0,2.638964547892491,1.2363780109174276,0.0010185698644967632,0.001259337383046942,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,hold 2.6 < 3.0; pivot 1.24 < 1.5; electronics do not fit
LNGT60,0.004188385439478496,0.005269546749231305,potcore,0.0007036523083508515,0.0010485738220339055,0.0003048718435144931,8,0.018612393682578807,0.0002381381989194208,3,172.67275679493113,7.61218127529277e-05,single,16440.840456795708,0.8868273138998379,5,screen,18,0.015419011783102914,0.037224787365157615,0.060096281447593644,1.1815555144458897e-05,0.0003684648978717035,20,60,0.0007098423433390097,0.8983675126802205,0.6980554746306464,0.23942666540063517,0.7890319760495578,3.7483545055060277,0.8684221084977379,4.316281758406881,0.7890319760495578,0.07501987928786967,0.35510149032390276,2.188188148520013e-05,277.60151252749097,2923696.015468568,336000.0,8.701476236513596,True,True,5.44640091873534,16656.09075164946,1914.168389239091,19.844076120136094,0.26978226712852715,1.1341760750745873,single shot,0.0,6.358051634747269,2.4803788261285704,0.0009040759958835291,0.0022424509574006063,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,True,0.11092848149881968,
LNGT60,0.0032909053679979435,0.006396246108323302,potcore,0.0007939047046555108,0.0009496282264086454,0.000326503650514199,8,0.01887079935138215,0.0003628181467875168,4,174.5151319493942,0.00010326571577711162,train,17091.463808143813,0.9,5,screen,18,0.015633082048327782,0.0377415987027643,0.07780510883687308,1.1245664788863186e-05,0.0008815199239601122,16,64,0.0014419844425923069,0.8993372727980644,0.7658609219745984,0.1852533510800431,0.6207147597918388,2.05094143031403,0.5971154729054391,3.4347484253499205,0.6207147597918388,0.0579830908415183,0.1576698893063945,1.2895969871908697e-05,447.71958390193333,4220069.449029551,336000.0,12.55973050306414,True,True,4.078819251547066,28654.053369723733,2281.4226278767,13.894815012696217,0.17943378055091777,1.4954468449457232,"5 pulses at 17 kHz, 90 % duty",0.0,2.687052403710848,1.2305129517544418,0.001186734367890337,0.0014602920099811801,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,hold 2.7 < 3.0; pivot 1.23 < 1.5; electronics do not fit
LNGT60,0.0031013197498715637,0.005358400400280957,potcore,0.0006572495472898982,0.0008036199927428457,0.00029461626729656096,8,0.018889236407616826,0.0002348224388802994,3,175.6020113857246,7.772667048028962e-05,single,17235.952272137296,0.8995740393206867,5,screen,18,0.015648355805813058,0.03777847281523365,0.05273136283527386,1.3490005883491463e-05,0.00029194240969566704,21,63,0.0006999587258143966,0.89862842161499,0.7591487939585135,0.21055970766986612,0.6295793892488181,1.8066940253770776,0.5033156895010713,3.5895841577440675,0.6295793892488181,0.06595580131926931,0.2975852791586195,1.3135185014936813e-05,340.02764163122146,3734109.3996120645,336000.0,11.113420832178763,True,True,5.074756951052052,21421.74142276695,1927.556037538017,15.800896415014837,0.1746529904012296,1.1979070069163944,single shot,0.0,3.4925819502907363,1.3549798865031095,0.0008050790140709533,0.0010908658711118956,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,pivot 1.35 < 1.5
LNGT18,0.003910958806860761,0.007002162860460727,potcore,0.001021239620129362,0.0010878389402782216,0.0003789817537475101,8,0.018987370138263078,0.0002407941846677147,4,203.6535913094345,0.00011464232988660828,single,19185.540903382625,0.8999869242738893,5,screen,18,0.015729652450132952,0.037974740276526156,0.08631409786398667,1.056963191490874e-05,0.0006489647278748614,26,104,0.0009570124075433654,0.5606833693968316,0.4560068890107852,0.1407126963580606,0.4358544154645342,1.0404863075603008,0.2751293794575728,3.7818073431912502,0.4358544154645342,0.07253595121453037,0.5982872516241448,5.4067687182712666e-05,207.33907172854248,2856139.171848495,276000.0,10.348330332784402,True,True,3.7240029114725024,21563.26345976842,2083.74324807299,19.67985025219405,0.39960516419019937,2.3766660923504395,single shot,0.0,1.2288125162952754,0.5095725527462368,0.0013246515762217546,0.0006750060851946457,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,hold 1.2 < 3.0; pivot 0.51 < 1.5
LNGT60,0.003867705011734002,0.006958204942278237,potcore,0.0009523435579917639,0.001032940687541335,0.0003582353999483351,8,0.018981638389240392,0.0002409607026307481,4,175.71255643085848,0.00011047216359499647,train,18002.6972562007,0.8964353647304559,5,screen,18,0.01572490411377032,0.037963276778480784,0.08192639556643888,1.0928498569732461e-05,0.000644176674728662,26,104,0.0009576742165356454,0.8991768854290596,0.7650291668018266,0.18676255662486776,0.6093457074277525,2.913014238271187,0.8163540158516475,3.568322298546219,0.6093457074277525,0.058465889113487636,0.5922331926939121,4.321573948051222e-05,167.02845001590157,2350512.867361203,336000.0,6.99557401000358,True,True,2.6357837837870703,17370.958801653764,2483.135590705426,25.117675287201855,0.6272696176752789,1.698412103055778,"5 pulses at 18 kHz, 90 % duty",0.0,3.624513752560332,1.572596164622547,0.0012569345148361443,0.0019766503972130224,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.07452037416201654,
LNGT60,0.0037368724135234633,0.006970889568766286,potcore,0.0010913953367042229,0.0010813511479153093,0.00037693188971419734,8,0.018983601294242432,0.0002437885940630932,4,175.92500994677007,0.00011134411292169692,single,18632.3248662986,0.8761920702320279,5,screen,18,0.01572653023751731,0.037967202588484864,0.08746059045731955,1.0552550514200739e-05,0.0006430430128096707,26,104,0.0009689133882443576,0.8990753981641355,0.7689194168288301,0.19011380959416005,0.6004289957627155,2.569971545821446,0.7364311240210956,3.4897649786836378,0.6004289957627155,0.05952171456506916,0.5642338347340883,4.0222913945626884e-05,178.37073070352056,2502750.1758868415,336000.0,7.448661237758457,True,True,2.2534030348341685,18550.555993166137,2490.4550497115374,23.61833950173194,0.5589957309488348,1.7225643738550358,single shot,0.0,2.995345355050363,1.3710137860735458,0.00134198022805462,0.0018398733933010052,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,hold 3.0 < 3.0; pivot 1.37 < 1.5
LNGT60,0.0039118145049979285,0.00629740787975877,potcore,0.0009353261275043747,0.0009792211979767905,0.00032970252817131926,8,0.018876106272446642,0.00024138340776614923,4,172.56557358715676,0.00010381272648232222,single,16444.524711643724,0.8869610959095203,5,screen,18,0.015637478445686494,0.037752212544893284,0.07687491930437014,1.123077027064789e-05,0.0006023750807363504,24,96,0.0009593542158257836,0.8990099235955981,0.7448180071841518,0.2059663844538758,0.6743298981601273,3.1096796249760037,0.8121519606792654,3.82893814893353,0.6743298981601273,0.06448960874849283,0.5499332434443357,4.1353807819589164e-05,183.21419098663026,2612865.98319124,336000.0,7.776386854735834,True,True,3.0786497027704605,17588.562334716506,2261.7910686895725,22.19097079539761,0.4600930896467995,1.545159928902636,single shot,0.0,4.123461726239594,1.7297830246271484,0.0011728762574160485,0.0020288214400665024,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.08284175465438474,
LNGT60,0.003848839173734789,0.005292898387491543,potcore,0.0006386144617756151,0.0009225969480830984,0.0003016729658573728,8,0.018607086761514312,0.00035957293794078836,3,174.62231515716857,7.557840633629511e-05,train,18704.975731096423,0.8999955014116422,5,screen,18,0.015414615385744198,0.037214173523028624,0.06316035612617024,1.1827384703071552e-05,0.0005485411500523792,13,39,0.001071815013413902,0.8986665615762395,0.7106727436767337,0.22657144271986382,0.7685959247300221,3.0790349710121596,0.7677099906153817,4.010674614959829,0.7685959247300221,0.07096831110832585,0.10170302050975118,7.806483656502527e-06,647.41116354615,4431816.41949196,336000.0,13.189929819916546,True,True,7.6203907359707355,25249.03537829985,1914.266089587094,13.239063250624135,0.11922154719476646,1.0843081461209942,"5 pulses at 19 kHz, 90 % duty",0.0,4.969366684620181,1.9254378965146706,0.0009499003791752665,0.0018289741879777132,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,True,0.11662770206466029,
LNGT60,0.003833645435146986,0.005292898387491543,potcore,0.0006386144617756151,0.0009301938173769998,0.0003016729658573728,8,0.018607086761514312,0.00035957293794078836,3,174.62231515716857,7.604124023539607e-05,train,14293.107850234492,0.8999955014116422,5,screen,18,0.015414615385744198,0.037214173523028624,0.06306610896955443,1.1827384703071552e-05,0.0005468473933847563,13,39,0.001071815013413902,0.8986719897972723,0.7111910234864293,0.2263956892555923,0.7676790811625451,3.063585662883095,0.7495848003042371,4.087043469450907,0.7676790811625451,0.07091283202894426,0.10138898724335114,7.74543381993166e-06,649.7123092101227,4447834.377601937,336000.0,13.23760231429148,True,True,7.5876701679777225,25338.780059194785,1914.1517819914204,13.191385494988328,0.11908924037803886,1.0879278787863411,"5 pulses at 14 kHz, 90 % duty",0.0,4.951821534647167,1.9122562277181219,0.0009484829487601069,0.0018137424256509627,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,True,0.11448693935814554,
LNGT60,0.0038805007892285994,0.006932110740898951,potcore,0.0010157277872779428,0.0010786224097524156,0.0003765407129999975,8,0.018981236406575768,0.00024098306275508363,4,174.83150309700923,0.00011044132128159311,single,18671.278455394015,0.8995503045269247,5,screen,18,0.015724571100427267,0.037962472813151536,0.08520551272947396,1.0671143545935734e-05,0.0006460166228148521,26,104,0.0009577630846138046,0.8990116101723286,0.7639286343905631,0.19320781185711472,0.6153662368146133,2.797140014438909,0.8158765753511417,3.428386227702468,0.6153662368146133,0.060494691168469776,0.5937043721219014,4.3571821758069666e-05,172.58938676388865,2432658.640639219,336000.0,7.240055478092914,True,True,2.5264764559417636,17949.29622344442,2479.165564097639,24.14781262740561,0.5796017630400732,1.6874836984415442,single shot,0.0,3.346397325817307,1.5439326523836108,0.0013072158369286776,0.002018253214347155,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.07447277755801679,
LNGT60,0.0038738129010551757,0.006791520475882654,potcore,0.0010139880682954701,0.0010767742438864115,0.0003765697337027052,8,0.018636057219987887,0.0002413981683387406,4,175.78251209331572,0.0001104700635974309,single,18682.080336414336,0.8995661168933434,5,screen,18,0.015438615299360041,0.03727211443997577,0.08399338560788441,9.886931906161129e-06,0.0006475691149139875,26,104,0.0009594128802454908,0.8989344293821543,0.7611108628354771,0.19678907484311592,0.6253327972076279,2.788314274994059,0.7932723593400779,3.514952011328938,0.6253327972076279,0.061621299407106644,0.5910481719031604,4.4267482996752946e-05,174.13505844381461,2502249.911024454,336000.0,7.447172354239447,True,True,2.5967999019522403,18110.04607815672,2431.801657960451,23.60392693117249,0.5539309567041344,1.7063008636733235,single shot,0.0,3.3839787532826753,1.5741460784493913,0.0012651855720999703,0.0019915869068319178,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT36J,0.00422934826993417,0.005247943181761245,potcore,0.0006937870734251753,0.0010020618257869172,0.000352084273767648,8,0.018618199427970012,0.0002339304741864487,3,174.5930904868251,7.755207130648333e-05,train,17098.65721017036,0.8999943536864555,5,screen,18,0.015423821420064357,0.037236398855940024,0.05948165139901132,1.191141059057198e-05,0.0003576219527778741,20,60,0.0006972999574549664,0.6864858902712215,0.5515625097675575,0.15054779614743152,0.49933941268647236,2.0653917597837412,0.6034221449434738,3.422797418177649,0.49933941268647236,0.081572610711866,0.3701260041016129,2.2245124578431434e-05,277.75660745326593,2916562.931482262,444000.0,6.568835431266356,True,True,5.677427093117465,16665.396447195955,2537.0397266876207,26.57900206417055,0.4930753059862691,1.1704299079425817,"5 pulses at 17 kHz, 90 % duty",0.0,3.539569263840368,1.65028323548571,0.0008951087522023202,0.0014771829676960217,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.06271803969164028,
LNGT60,0.0038190072045028375,0.007085145685374695,potcore,0.000956090401682849,0.0010457673401912922,0.0003579833581693495,8,0.018970379543966336,0.0002447000591589456,4,175.6956246102371,0.00011200430906031317,train,17973.986564552713,0.9,5,screen,18,0.01571557698095197,0.03794075908793267,0.08278824199021936,1.078767617740833e-05,0.0006596668382988331,26,104,0.0009725359151213134,0.8992426459501536,0.7685126331588151,0.18359698527920304,0.5982435713641072,2.8140287431200584,0.7850804648942353,3.5843825810888816,0.5982435713641072,0.05747070612406093,0.5702443461003227,4.14231810751056e-05,172.77546752543742,2390349.958952364,336000.0,7.114136782596321,True,True,2.600060467113264,17968.64862264549,2525.7665366518,24.696689138737163,0.6148295199396496,1.7202334457672923,"5 pulses at 18 kHz, 90 % duty",0.0,3.464901246734349,1.5204714741122025,0.0012694037843494397,0.001930092243233401,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.07191788676340027,
LNGT60,0.001929271547279152,0.005646171748972534,potcore,0.0003,0.0004583565176493452,0.000297326960856164,12,0.01863002509420067,0.000228114796127021,3,174.5473654324138,7.570081662904361e-05,train,17097.062035536987,0.8995654847793083,5,screen,30,0.009983800357925239,0.03726005018840134,0.04963762664163357,1.1411588091928931e-05,0.00019811255292245117,22,66,0.0006799645842954242,0.8990625674627618,0.8184133681916123,0.1738718371139017,0.4150864306022829,0.5396355131936136,0.1916345044962635,2.8159621599049527,0.4150864306022829,0.05443737925442813,0.22676227459132373,5.359700746546974e-06,510.8167114339737,5646056.806393561,336000.0,16.803740495218932,True,True,9.768046116574766,33713.90295464226,2006.3332306419918,10.387411391057647,0.12251985883820449,1.1526711263610985,"5 pulses at 17 kHz, 90 % duty",0.0,1.1082060256101454,0.9196389735250892,0.0003200184448301519,0.00029430143411269627,0.026033333333333332,148.8,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,hold 1.1 < 3.0; pivot 0.92 < 1.5; electronics do not fit
LNGT60,0.003563248710998746,0.005298189838330601,potcore,0.0007803688605721548,0.0009325881970580992,0.00030140348080437564,8,0.018865189008336017,0.0003661102563767838,3,174.61977768924942,7.893532567125384e-05,single,17253.15775375048,0.8999971424816396,5,screen,18,0.015628434287969235,0.037730378016672034,0.06610876681740342,1.2366374922249281e-05,0.0005379152751021684,13,39,0.0010913014522079172,0.8988493335978484,0.7246442557950207,0.21684085262196023,0.7385778810753314,2.533073198472703,0.6704750178201466,3.778027713408696,0.7385778810753314,0.06790661585899044,0.0927980665269932,6.7063024909036715e-06,632.1042187710216,4336957.896359494,336000.0,12.907612786784208,True,True,5.2835175589223,24652.064532069842,1909.8856573471505,13.5284332257037,0.1300196280496456,1.2031599460081197,single shot,0.0,3.90588701594702,1.5574283652639198,0.0010080343348690983,0.0015699412662850824,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,True,0.09708047475505123,
